t	DToutletrel	Toutlet	PhiFreeSurf	Ithermique	Phi0	IElecSR	IElecSI	IElecTR	IElecTI	IElecRR	IElecRI	ITotal	PElec	
6310	6.17886e-08	1430	24432.6	244815	46.5948	14.9106	-0.00433003	-7.2949	12.744	-7.31988	-12.7949	44.3353	96263.4	
6310.5	6.16723e-08	1430	24432.2	244811	46.5965	14.9107	-0.00433017	-7.29497	12.7441	-7.31995	-12.795	44.3357	96271.5	
6311	6.15561e-08	1430	24431.9	244807	46.5983	14.9108	-0.00433031	-7.29503	12.7442	-7.32001	-12.7951	44.3361	96279.7	
6311.5	6.14399e-08	1430	24431.5	244804	46.6001	14.911	-0.00433045	-7.2951	12.7443	-7.32008	-12.7952	44.3365	96287.9	
6312	6.13236e-08	1430	24431.1	244800	46.6019	14.9111	-0.00433059	-7.29516	12.7444	-7.32015	-12.7953	44.3368	96296	
6312.5	6.12074e-08	1430	24430.8	244796	46.6037	14.9113	-0.00433073	-7.29523	12.7445	-7.32021	-12.7954	44.3372	96304.2	
6313	6.10912e-08	1430	24430.4	244793	46.6054	14.9114	-0.00433087	-7.29529	12.7446	-7.32028	-12.7955	44.3376	96312.3	
6313.5	6.0975e-08	1430	24430	244789	46.6072	14.9115	-0.00433101	-7.29536	12.7447	-7.32034	-12.7956	44.3379	96320.5	
6314	6.08588e-08	1430	24429.7	244785	46.609	14.9117	-0.00433115	-7.29542	12.7448	-7.32041	-12.7957	44.3383	96328.6	
6314.5	6.07427e-08	1430	24429.3	244782	46.6108	14.9118	-0.00433129	-7.29549	12.7449	-7.32047	-12.7958	44.3387	96336.8	
6315	6.06265e-08	1430	24429	244778	46.6125	14.9119	-0.00433144	-7.29555	12.745	-7.32054	-12.7959	44.3391	96345	
6315.5	6.05104e-08	1430	24428.6	244774	46.6143	14.9121	-0.00433158	-7.29561	12.7451	-7.3206	-12.796	44.3394	96353.1	
6316	6.03942e-08	1430	24428.2	244771	46.6161	14.9122	-0.00433172	-7.29568	12.7452	-7.32067	-12.7961	44.3398	96361.3	
6316.5	6.02781e-08	1430	24427.9	244767	46.6179	14.9123	-0.00433186	-7.29574	12.7453	-7.32073	-12.7962	44.3402	96369.4	
6317	6.0162e-08	1430	24427.5	244764	46.6197	14.9125	-0.004332	-7.29581	12.7454	-7.3208	-12.7963	44.3406	96377.6	
6317.5	6.00459e-08	1430	24427.1	244760	46.6214	14.9126	-0.00433214	-7.29587	12.7455	-7.32086	-12.7964	44.3409	96385.7	
6318	5.99298e-08	1430	24426.8	244756	46.6232	14.9127	-0.00433228	-7.29594	12.7456	-7.32093	-12.7965	44.3413	96393.9	
6318.5	5.98137e-08	1430	24426.4	244753	46.625	14.9129	-0.00433242	-7.296	12.7457	-7.32099	-12.7966	44.3417	96402.1	
6319	5.96976e-08	1430	24426	244749	46.6268	14.913	-0.00433256	-7.29607	12.7458	-7.32106	-12.7967	44.3421	96410.2	
6319.5	5.95816e-08	1430	24425.7	244745	46.6285	14.9131	-0.0043327	-7.29613	12.7459	-7.32112	-12.7968	44.3424	96418.4	
6320	5.94655e-08	1430	24425.3	244742	46.6303	14.9133	-0.00433284	-7.2962	12.746	-7.32119	-12.7969	44.3428	96426.5	
6320.5	5.93495e-08	1430	24425	244738	46.6321	14.9134	-0.00433298	-7.29626	12.7461	-7.32125	-12.797	44.3432	96434.7	
6321	5.92335e-08	1430	24424.6	244734	46.6339	14.9136	-0.00433312	-7.29633	12.7462	-7.32132	-12.7971	44.3436	96442.8	
6321.5	5.91174e-08	1430	24424.2	244731	46.6356	14.9137	-0.00433326	-7.29639	12.7463	-7.32138	-12.7972	44.3439	96451	
6322	5.90014e-08	1430	24423.9	244727	46.6374	14.9138	-0.0043334	-7.29646	12.7464	-7.32145	-12.7973	44.3443	96459.2	
6322.5	5.88855e-08	1430	24423.5	244723	46.6392	14.914	-0.00433354	-7.29652	12.7465	-7.32151	-12.7974	44.3447	96467.3	
6323	5.87695e-08	1430	24423.1	244720	46.641	14.9141	-0.00433368	-7.29659	12.7466	-7.32158	-12.7975	44.3451	96475.5	
6323.5	5.86535e-08	1430	24422.8	244716	46.6427	14.9142	-0.00433382	-7.29665	12.7467	-7.32164	-12.7976	44.3454	96483.6	
6324	5.85375e-08	1430	24422.4	244713	46.6445	14.9144	-0.00433396	-7.29672	12.7468	-7.32171	-12.7977	44.3458	96491.8	
6324.5	5.84216e-08	1430	24422	244709	46.6463	14.9145	-0.0043341	-7.29678	12.7469	-7.32177	-12.7978	44.3462	96500	
6325	5.83057e-08	1430	24421.7	244705	46.6481	14.9146	-0.00433423	-7.29685	12.747	-7.32184	-12.7979	44.3465	96508.1	
6325.5	5.81897e-08	1430	24421.3	244702	46.6498	14.9148	-0.00433437	-7.29691	12.7471	-7.3219	-12.798	44.3469	96516.3	
6326	5.80738e-08	1430	24421	244698	46.6516	14.9149	-0.00433451	-7.29698	12.7472	-7.32197	-12.7981	44.3473	96524.4	
6326.5	5.79579e-08	1430	24420.6	244694	46.6534	14.915	-0.00433465	-7.29704	12.7473	-7.32204	-12.7982	44.3477	96532.6	
6327	5.7842e-08	1430	24420.2	244691	46.6552	14.9152	-0.00433479	-7.29711	12.7474	-7.3221	-12.7983	44.348	96540.7	
6327.5	5.77262e-08	1430	24419.9	244687	46.6569	14.9153	-0.00433493	-7.29717	12.7475	-7.32217	-12.7984	44.3484	96548.9	
6328	5.76103e-08	1430	24419.5	244683	46.6587	14.9155	-0.00433507	-7.29724	12.7476	-7.32223	-12.7985	44.3488	96557.1	
6328.5	5.74944e-08	1430	24419.1	244680	46.6605	14.9156	-0.00433521	-7.2973	12.7477	-7.3223	-12.7986	44.3492	96565.2	
6329	5.73786e-08	1430	24418.8	244676	46.6623	14.9157	-0.00433535	-7.29737	12.7478	-7.32236	-12.7987	44.3495	96573.4	
6329.5	5.72628e-08	1430	24418.4	244673	46.664	14.9159	-0.00433549	-7.29743	12.7479	-7.32243	-12.7988	44.3499	96581.5	
6330	5.71469e-08	1430	24418.1	244669	46.6658	14.916	-0.00433563	-7.2975	12.748	-7.32249	-12.7989	44.3503	96589.7	
6330.5	5.70311e-08	1429.99	24417.7	244665	46.6676	14.9161	-0.00433577	-7.29756	12.7481	-7.32256	-12.799	44.3507	96597.8	
6331	5.69153e-08	1429.99	24417.3	244662	46.6694	14.9163	-0.0043359	-7.29763	12.7482	-7.32262	-12.7991	44.351	96606	
6331.5	5.67995e-08	1429.99	24417	244658	46.6711	14.9164	-0.00433604	-7.29769	12.7483	-7.32269	-12.7992	44.3514	96614.2	
6332	5.66838e-08	1429.99	24416.6	244654	46.6729	14.9165	-0.00433618	-7.29776	12.7484	-7.32275	-12.7993	44.3518	96622.3	
6332.5	5.6568e-08	1429.99	24416.2	244651	46.6747	14.9167	-0.00433632	-7.29782	12.7485	-7.32282	-12.7994	44.3522	96630.5	
6333	5.64522e-08	1429.99	24415.9	244647	46.6764	14.9168	-0.00433646	-7.29789	12.7486	-7.32288	-12.7995	44.3525	96638.6	
6333.5	5.63365e-08	1429.99	24415.5	244643	46.6782	14.9169	-0.0043366	-7.29795	12.7487	-7.32295	-12.7996	44.3529	96646.8	
6334	5.62208e-08	1429.99	24415.2	244640	46.68	14.9171	-0.00433674	-7.29802	12.7488	-7.32301	-12.7997	44.3533	96655	
6334.5	5.6105e-08	1429.99	24414.8	244636	46.6818	14.9172	-0.00433688	-7.29808	12.7489	-7.32308	-12.7998	44.3537	96663.1	
6335	5.59893e-08	1429.99	24414.4	244633	46.6835	14.9174	-0.00433701	-7.29815	12.749	-7.32315	-12.7999	44.354	96671.3	
6335.5	5.58736e-08	1429.99	24414.1	244629	46.6853	14.9175	-0.00433715	-7.29821	12.7491	-7.32321	-12.8	44.3544	96679.4	
6336	5.57579e-08	1429.99	24413.7	244625	46.6871	14.9176	-0.00433729	-7.29828	12.7492	-7.32328	-12.8001	44.3548	96687.6	
6336.5	5.56423e-08	1429.99	24413.3	244622	46.6889	14.9178	-0.00433743	-7.29834	12.7493	-7.32334	-12.8002	44.3552	96695.7	
6337	5.55266e-08	1429.99	24413	244618	46.6906	14.9179	-0.00433757	-7.29841	12.7494	-7.32341	-12.8003	44.3555	96703.9	
6337.5	5.5411e-08	1429.99	24412.6	244614	46.6924	14.918	-0.00433771	-7.29847	12.7495	-7.32347	-12.8004	44.3559	96712.1	
6338	5.52953e-08	1429.99	24412.3	244611	46.6942	14.9182	-0.00433784	-7.29854	12.7496	-7.32354	-12.8005	44.3563	96720.2	
6338.5	5.51797e-08	1429.99	24411.9	244607	46.6959	14.9183	-0.00433798	-7.2986	12.7497	-7.3236	-12.8006	44.3567	96728.4	
6339	5.50641e-08	1429.99	24411.5	244604	46.6977	14.9184	-0.00433812	-7.29867	12.7498	-7.32367	-12.8007	44.357	96736.5	
6339.5	5.49485e-08	1429.99	24411.2	244600	46.6995	14.9186	-0.00433826	-7.29873	12.7499	-7.32373	-12.8008	44.3574	96744.7	
6340	5.48329e-08	1429.99	24410.8	244596	46.7013	14.9187	-0.0043384	-7.2988	12.75	-7.3238	-12.8009	44.3578	96752.8	
6340.5	5.47173e-08	1429.99	24410.4	244593	46.703	14.9188	-0.00433853	-7.29886	12.7501	-7.32386	-12.8011	44.3582	96761	
6341	5.46017e-08	1429.99	24410.1	244589	46.7048	14.919	-0.00433867	-7.29893	12.7502	-7.32393	-12.8012	44.3585	96769.2	
6341.5	5.44861e-08	1429.99	24409.7	244585	46.7066	14.9191	-0.00433881	-7.29899	12.7503	-7.324	-12.8013	44.3589	96777.3	
6342	5.43706e-08	1429.99	24409.4	244582	46.7083	14.9193	-0.00433895	-7.29906	12.7504	-7.32406	-12.8014	44.3593	96785.5	
6342.5	5.42551e-08	1429.99	24409	244578	46.7101	14.9194	-0.00433908	-7.29912	12.7505	-7.32413	-12.8015	44.3597	96793.6	
6343	5.41395e-08	1429.99	24408.6	244575	46.7119	14.9195	-0.00433922	-7.29919	12.7506	-7.32419	-12.8016	44.36	96801.8	
6343.5	5.4024e-08	1429.99	24408.3	244571	46.7137	14.9197	-0.00433936	-7.29925	12.7507	-7.32426	-12.8017	44.3604	96809.9	
6344	5.39085e-08	1429.99	24407.9	244567	46.7154	14.9198	-0.0043395	-7.29932	12.7508	-7.32432	-12.8018	44.3608	96818.1	
6344.5	5.3793e-08	1429.99	24407.5	244564	46.7172	14.9199	-0.00433963	-7.29938	12.7509	-7.32439	-12.8019	44.3612	96826.3	
6345	5.3675e-08	1429.99	24407.2	244560	46.719	14.9201	-0.00433977	-7.29945	12.751	-7.32445	-12.802	44.3616	96834.4	
6345.5	5.35527e-08	1429.99	24406.8	244556	46.7207	14.9202	-0.00433991	-7.29951	12.7511	-7.32452	-12.8021	44.3619	96842.6	
6346	5.34371e-08	1429.99	24406.5	244553	46.7225	14.9203	-0.00434005	-7.29958	12.7512	-7.32458	-12.8022	44.3623	96850.7	
6346.5	5.33217e-08	1429.99	24406.1	244549	46.7243	14.9205	-0.00434018	-7.29964	12.7513	-7.32465	-12.8023	44.3627	96858.9	
6347	5.32063e-08	1429.99	24405.7	244546	46.726	14.9206	-0.00434032	-7.29971	12.7514	-7.32471	-12.8024	44.3631	96867.1	
6347.5	5.30909e-08	1429.99	24405.4	244542	46.7278	14.9207	-0.00434046	-7.29977	12.7515	-7.32478	-12.8025	44.3634	96875.2	
6348	5.29756e-08	1429.99	24405	244538	46.7296	14.9209	-0.00434059	-7.29984	12.7516	-7.32485	-12.8026	44.3638	96883.4	
6348.5	5.28602e-08	1429.99	24404.7	244535	46.7314	14.921	-0.00434073	-7.2999	12.7517	-7.32491	-12.8027	44.3642	96891.5	
6349	5.27449e-08	1429.99	24404.3	244531	46.7331	14.9212	-0.00434087	-7.29997	12.7518	-7.32498	-12.8028	44.3646	96899.7	
6349.5	5.26295e-08	1429.99	24403.9	244527	46.7349	14.9213	-0.00434101	-7.30003	12.7519	-7.32504	-12.8029	44.3649	96907.8	
6350	5.25142e-08	1429.99	24403.6	244524	46.7367	14.9214	-0.00434114	-7.3001	12.752	-7.32511	-12.803	44.3653	96916	
6350.5	5.23989e-08	1429.99	24403.2	244520	46.7384	14.9216	-0.00434128	-7.30016	12.7521	-7.32517	-12.8031	44.3657	96924.2	
6351	5.22836e-08	1429.99	24402.8	244517	46.7402	14.9217	-0.00434142	-7.30023	12.7522	-7.32524	-12.8032	44.3661	96932.3	
6351.5	5.21683e-08	1429.99	24402.5	244513	46.742	14.9218	-0.00434155	-7.30029	12.7523	-7.3253	-12.8033	44.3664	96940.5	
6352	5.2053e-08	1429.99	24402.1	244509	46.7437	14.922	-0.00434169	-7.30036	12.7524	-7.32537	-12.8034	44.3668	96948.6	
6352.5	5.19377e-08	1429.99	24401.8	244506	46.7455	14.9221	-0.00434183	-7.30042	12.7525	-7.32544	-12.8035	44.3672	96956.8	
6353	5.18225e-08	1429.99	24401.4	244502	46.7473	14.9222	-0.00434196	-7.30049	12.7526	-7.3255	-12.8036	44.3676	96964.9	
6353.5	5.17072e-08	1429.99	24401	244498	46.749	14.9224	-0.0043421	-7.30055	12.7527	-7.32557	-12.8037	44.3679	96973.1	
6354	5.1592e-08	1429.99	24400.7	244495	46.7508	14.9225	-0.00434224	-7.30062	12.7528	-7.32563	-12.8038	44.3683	96981.3	
6354.5	5.14768e-08	1429.99	24400.3	244491	46.7526	14.9227	-0.00434237	-7.30068	12.7529	-7.3257	-12.8039	44.3687	96989.4	
6355	5.13615e-08	1429.99	24400	244488	46.7543	14.9228	-0.00434251	-7.30075	12.753	-7.32576	-12.804	44.3691	96997.6	
6355.5	5.12463e-08	1429.99	24399.6	244484	46.7561	14.9229	-0.00434265	-7.30081	12.7531	-7.32583	-12.8041	44.3694	97005.7	
6356	5.11311e-08	1429.99	24399.2	244480	46.7579	14.9231	-0.00434278	-7.30088	12.7532	-7.32589	-12.8042	44.3698	97013.9	
6356.5	5.1016e-08	1429.99	24398.9	244477	46.7597	14.9232	-0.00434292	-7.30094	12.7533	-7.32596	-12.8043	44.3702	97022.1	
6357	5.09008e-08	1429.99	24398.5	244473	46.7614	14.9233	-0.00434305	-7.30101	12.7534	-7.32603	-12.8044	44.3706	97030.2	
6357.5	5.07856e-08	1429.99	24398.1	244469	46.7632	14.9235	-0.00434319	-7.30107	12.7535	-7.32609	-12.8045	44.371	97038.4	
6358	5.06705e-08	1429.99	24397.8	244466	46.765	14.9236	-0.00434333	-7.30114	12.7536	-7.32616	-12.8046	44.3713	97046.5	
6358.5	5.05554e-08	1429.99	24397.4	244462	46.7667	14.9237	-0.00434346	-7.30121	12.7537	-7.32622	-12.8047	44.3717	97054.7	
6359	5.04402e-08	1429.99	24397.1	244459	46.7685	14.9239	-0.0043436	-7.30127	12.7538	-7.32629	-12.8048	44.3721	97062.8	
6359.5	5.03251e-08	1429.99	24396.7	244455	46.7703	14.924	-0.00434373	-7.30134	12.7539	-7.32635	-12.8049	44.3725	97071	
6360	5.021e-08	1429.99	24396.3	244451	46.772	14.9241	-0.00434387	-7.3014	12.754	-7.32642	-12.805	44.3728	97079.2	
6360.5	5.00949e-08	1429.99	24396	244448	46.7738	14.9243	-0.00434401	-7.30147	12.7541	-7.32648	-12.8051	44.3732	97087.3	
6361	4.99798e-08	1429.99	24395.6	244444	46.7756	14.9244	-0.00434414	-7.30153	12.7542	-7.32655	-12.8052	44.3736	97095.5	
6361.5	4.98648e-08	1429.99	24395.3	244441	46.7773	14.9246	-0.00434428	-7.3016	12.7543	-7.32662	-12.8053	44.374	97103.6	
6362	4.97491e-08	1429.99	24394.9	244437	46.7791	14.9247	-0.00434441	-7.30166	12.7544	-7.32668	-12.8054	44.3743	97111.8	
6362.5	4.96235e-08	1429.99	24394.5	244433	46.7809	14.9248	-0.00434455	-7.30173	12.7545	-7.32675	-12.8055	44.3747	97120	
6363	4.95083e-08	1429.99	24394.2	244430	46.7826	14.925	-0.00434468	-7.30179	12.7546	-7.32681	-12.8056	44.3751	97128.1	
6363.5	4.93933e-08	1429.99	24393.8	244426	46.7844	14.9251	-0.00434482	-7.30186	12.7547	-7.32688	-12.8057	44.3755	97136.3	
6364	4.92784e-08	1429.99	24393.5	244422	46.7862	14.9252	-0.00434495	-7.30192	12.7548	-7.32694	-12.8058	44.3759	97144.4	
6364.5	4.91634e-08	1429.99	24393.1	244419	46.7879	14.9254	-0.00434509	-7.30199	12.7549	-7.32701	-12.8059	44.3762	97152.6	
6365	4.90484e-08	1429.99	24392.7	244415	46.7897	14.9255	-0.00434523	-7.30205	12.755	-7.32707	-12.806	44.3766	97160.7	
6365.5	4.89335e-08	1429.99	24392.4	244412	46.7915	14.9256	-0.00434536	-7.30212	12.7551	-7.32714	-12.8061	44.377	97168.9	
6366	4.88186e-08	1429.99	24392	244408	46.7932	14.9258	-0.0043455	-7.30218	12.7553	-7.32721	-12.8062	44.3774	97177.1	
6366.5	4.87037e-08	1429.99	24391.7	244404	46.795	14.9259	-0.00434563	-7.30225	12.7554	-7.32727	-12.8063	44.3777	97185.2	
6367	4.85888e-08	1429.99	24391.3	244401	46.7967	14.9261	-0.00434577	-7.30231	12.7555	-7.32734	-12.8064	44.3781	97193.4	
6367.5	4.84739e-08	1429.99	24390.9	244397	46.7985	14.9262	-0.0043459	-7.30238	12.7556	-7.3274	-12.8065	44.3785	97201.5	
6368	4.8359e-08	1429.99	24390.6	244394	46.8003	14.9263	-0.00434604	-7.30245	12.7557	-7.32747	-12.8066	44.3789	97209.7	
6368.5	4.8246e-08	1429.99	24390.2	244390	46.802	14.9265	-0.00434617	-7.30251	12.7558	-7.32753	-12.8067	44.3792	97217.8	
6369	4.81321e-08	1429.99	24389.8	244386	46.8038	14.9266	-0.00434631	-7.30258	12.7559	-7.3276	-12.8068	44.3796	97226	
6369.5	4.80173e-08	1429.99	24389.5	244383	46.8056	14.9267	-0.00434644	-7.30264	12.756	-7.32767	-12.8069	44.38	97234.2	
6370	4.79025e-08	1429.99	24389.1	244379	46.8073	14.9269	-0.00434658	-7.30271	12.7561	-7.32773	-12.807	44.3804	97242.3	
6370.5	4.77876e-08	1429.99	24388.8	244375	46.8091	14.927	-0.00434671	-7.30277	12.7562	-7.3278	-12.8071	44.3808	97250.5	
6371	4.76728e-08	1429.99	24388.4	244372	46.8109	14.9271	-0.00434684	-7.30284	12.7563	-7.32786	-12.8072	44.3811	97258.6	
6371.5	4.7558e-08	1429.99	24388	244368	46.8126	14.9273	-0.00434698	-7.3029	12.7564	-7.32793	-12.8073	44.3815	97266.8	
6372	4.74432e-08	1429.99	24387.7	244365	46.8144	14.9274	-0.00434711	-7.30297	12.7565	-7.32799	-12.8074	44.3819	97275	
6372.5	4.73285e-08	1429.99	24387.3	244361	46.8162	14.9276	-0.00434725	-7.30303	12.7566	-7.32806	-12.8075	44.3823	97283.1	
6373	4.72137e-08	1429.99	24387	244357	46.8179	14.9277	-0.00434738	-7.3031	12.7567	-7.32813	-12.8076	44.3826	97291.3	
6373.5	4.70989e-08	1429.99	24386.6	244354	46.8197	14.9278	-0.00434752	-7.30316	12.7568	-7.32819	-12.8077	44.383	97299.4	
6374	4.69842e-08	1429.99	24386.2	244350	46.8215	14.928	-0.00434765	-7.30323	12.7569	-7.32826	-12.8078	44.3834	97307.6	
6374.5	4.68695e-08	1429.99	24385.9	244347	46.8232	14.9281	-0.00434779	-7.30329	12.757	-7.32832	-12.8079	44.3838	97315.7	
6375	4.67547e-08	1429.99	24385.5	244343	46.825	14.9282	-0.00434792	-7.30336	12.7571	-7.32839	-12.808	44.3842	97323.9	
6375.5	4.664e-08	1429.99	24385.2	244339	46.8267	14.9284	-0.00434805	-7.30343	12.7572	-7.32845	-12.8081	44.3845	97332.1	
6376	4.65253e-08	1429.99	24384.8	244336	46.8285	14.9285	-0.00434819	-7.30349	12.7573	-7.32852	-12.8082	44.3849	97340.2	
6376.5	4.64106e-08	1429.99	24384.4	244332	46.8303	14.9287	-0.00434832	-7.30356	12.7574	-7.32859	-12.8084	44.3853	97348.4	
6377	4.62959e-08	1429.99	24384.1	244329	46.832	14.9288	-0.00434846	-7.30362	12.7575	-7.32865	-12.8085	44.3857	97356.5	
6377.5	4.61812e-08	1429.99	24383.7	244325	46.8338	14.9289	-0.00434859	-7.30369	12.7576	-7.32872	-12.8086	44.386	97364.7	
6378	4.60666e-08	1429.99	24383.4	244321	46.8356	14.9291	-0.00434872	-7.30375	12.7577	-7.32878	-12.8087	44.3864	97372.9	
6378.5	4.59519e-08	1429.99	24383	244318	46.8373	14.9292	-0.00434886	-7.30382	12.7578	-7.32885	-12.8088	44.3868	97381	
6379	4.58373e-08	1429.99	24382.6	244314	46.8391	14.9293	-0.00434899	-7.30388	12.7579	-7.32891	-12.8089	44.3872	97389.2	
6379.5	4.57227e-08	1429.99	24382.3	244310	46.8408	14.9295	-0.00434913	-7.30395	12.758	-7.32898	-12.809	44.3876	97397.3	
6380	4.5608e-08	1429.99	24381.9	244307	46.8426	14.9296	-0.00434926	-7.30401	12.7581	-7.32905	-12.8091	44.3879	97405.5	
6380.5	4.54934e-08	1429.99	24381.6	244303	46.8444	14.9297	-0.00434939	-7.30408	12.7582	-7.32911	-12.8092	44.3883	97413.6	
6381	4.53788e-08	1429.99	24381.2	244300	46.8461	14.9299	-0.00434953	-7.30415	12.7583	-7.32918	-12.8093	44.3887	97421.8	
6381.5	4.52642e-08	1429.99	24380.8	244296	46.8479	14.93	-0.00434966	-7.30421	12.7584	-7.32924	-12.8094	44.3891	97430	
6382	4.51497e-08	1429.99	24380.5	244292	46.8497	14.9302	-0.00434979	-7.30428	12.7585	-7.32931	-12.8095	44.3894	97438.1	
6382.5	4.50351e-08	1429.99	24380.1	244289	46.8514	14.9303	-0.00434993	-7.30434	12.7586	-7.32938	-12.8096	44.3898	97446.3	
6383	4.49205e-08	1429.99	24379.8	244285	46.8532	14.9304	-0.00435006	-7.30441	12.7587	-7.32944	-12.8097	44.3902	97454.4	
6383.5	4.4806e-08	1429.99	24379.4	244282	46.8549	14.9306	-0.00435019	-7.30447	12.7588	-7.32951	-12.8098	44.3906	97462.6	
6384	4.46915e-08	1429.99	24379	244278	46.8567	14.9307	-0.00435033	-7.30454	12.7589	-7.32957	-12.8099	44.391	97470.8	
6384.5	4.4577e-08	1429.99	24378.7	244274	46.8585	14.9308	-0.00435046	-7.3046	12.759	-7.32964	-12.81	44.3913	97478.9	
6385	4.44624e-08	1429.99	24378.3	244271	46.8602	14.931	-0.00435059	-7.30467	12.7591	-7.3297	-12.8101	44.3917	97487.1	
6385.5	4.43479e-08	1429.99	24378	244267	46.862	14.9311	-0.00435072	-7.30473	12.7592	-7.32977	-12.8102	44.3921	97495.2	
6386	4.42335e-08	1429.99	24377.6	244264	46.8637	14.9312	-0.00435086	-7.3048	12.7593	-7.32984	-12.8103	44.3925	97503.4	
6386.5	4.4119e-08	1429.99	24377.2	244260	46.8655	14.9314	-0.00435099	-7.30487	12.7594	-7.3299	-12.8104	44.3928	97511.5	
6387	4.40045e-08	1429.99	24376.9	244256	46.8673	14.9315	-0.00435112	-7.30493	12.7595	-7.32997	-12.8105	44.3932	97519.7	
6387.5	4.38901e-08	1429.99	24376.5	244253	46.869	14.9317	-0.00435126	-7.305	12.7596	-7.33003	-12.8106	44.3936	97527.9	
6388	4.37756e-08	1429.99	24376.2	244249	46.8708	14.9318	-0.00435139	-7.30506	12.7597	-7.3301	-12.8107	44.394	97536	
6388.5	4.36612e-08	1429.99	24375.8	244246	46.8726	14.9319	-0.00435152	-7.30513	12.7598	-7.33017	-12.8108	44.3944	97544.2	
6389	4.35468e-08	1429.99	24375.4	244242	46.8743	14.9321	-0.00435165	-7.30519	12.7599	-7.33023	-12.8109	44.3947	97552.3	
6389.5	4.34324e-08	1429.99	24375.1	244238	46.8761	14.9322	-0.00435179	-7.30526	12.76	-7.3303	-12.811	44.3951	97560.5	
6390	4.3318e-08	1429.99	24374.7	244235	46.8778	14.9323	-0.00435192	-7.30532	12.7601	-7.33036	-12.8111	44.3955	97568.6	
6390.5	4.32036e-08	1429.99	24374.4	244231	46.8796	14.9325	-0.00435205	-7.30539	12.7602	-7.33043	-12.8112	44.3959	97576.8	
6391	4.30892e-08	1429.99	24374	244228	46.8814	14.9326	-0.00435218	-7.30546	12.7603	-7.3305	-12.8113	44.3963	97585	
6391.5	4.29749e-08	1429.99	24373.6	244224	46.8831	14.9328	-0.00435232	-7.30552	12.7604	-7.33056	-12.8114	44.3966	97593.1	
6392	4.28605e-08	1429.99	24373.3	244220	46.8849	14.9329	-0.00435245	-7.30559	12.7605	-7.33063	-12.8115	44.397	97601.3	
6392.5	4.27462e-08	1429.99	24372.9	244217	46.8866	14.933	-0.00435258	-7.30565	12.7606	-7.33069	-12.8116	44.3974	97609.4	
6393	4.2632e-08	1429.99	24372.6	244213	46.8884	14.9332	-0.00435271	-7.30572	12.7607	-7.33076	-12.8117	44.3978	97617.6	
6393.5	4.25176e-08	1429.99	24372.2	244210	46.8902	14.9333	-0.00435284	-7.30578	12.7608	-7.33083	-12.8118	44.3981	97625.8	
6394	4.24033e-08	1429.99	24371.9	244206	46.8919	14.9334	-0.00435298	-7.30585	12.7609	-7.33089	-12.8119	44.3985	97633.9	
6394.5	4.2289e-08	1429.99	24371.5	244202	46.8937	14.9336	-0.00435311	-7.30591	12.761	-7.33096	-12.812	44.3989	97642.1	
6395	4.21748e-08	1429.99	24371.1	244199	46.8954	14.9337	-0.00435324	-7.30598	12.7611	-7.33102	-12.8121	44.3993	97650.2	
6395.5	4.20605e-08	1429.99	24370.8	244195	46.8972	14.9338	-0.00435337	-7.30605	12.7612	-7.33109	-12.8122	44.3997	97658.4	
6396	4.19462e-08	1429.99	24370.4	244192	46.8989	14.934	-0.0043535	-7.30611	12.7613	-7.33115	-12.8123	44.4	97666.5	
6396.5	4.1832e-08	1429.99	24370.1	244188	46.9007	14.9341	-0.00435364	-7.30618	12.7614	-7.33122	-12.8124	44.4004	97674.7	
6397	4.17177e-08	1429.99	24369.7	244184	46.9025	14.9343	-0.00435377	-7.30624	12.7615	-7.33129	-12.8125	44.4008	97682.9	
6397.5	4.16035e-08	1429.99	24369.3	244181	46.9042	14.9344	-0.0043539	-7.30631	12.7616	-7.33135	-12.8126	44.4012	97691	
6398	4.14893e-08	1429.99	24369	244177	46.906	14.9345	-0.00435403	-7.30637	12.7617	-7.33142	-12.8127	44.4016	97699.2	
6398.5	4.13751e-08	1429.99	24368.6	244174	46.9077	14.9347	-0.00435416	-7.30644	12.7618	-7.33148	-12.8128	44.4019	97707.3	
6399	4.12609e-08	1429.99	24368.3	244170	46.9095	14.9348	-0.00435429	-7.3065	12.7619	-7.33155	-12.8129	44.4023	97715.5	
6399.5	4.11467e-08	1429.99	24367.9	244166	46.9113	14.9349	-0.00435442	-7.30657	12.762	-7.33162	-12.813	44.4027	97723.7	
6400	4.10326e-08	1429.99	24367.5	244163	46.913	14.9351	-0.00435456	-7.30664	12.7621	-7.33168	-12.8131	44.4031	97731.8	
6400.5	4.09184e-08	1429.99	24367.2	244159	46.9148	14.9352	-0.00435469	-7.3067	12.7622	-7.33175	-12.8132	44.4035	97740	
6401	4.08043e-08	1429.99	24366.8	244156	46.9165	14.9354	-0.00435482	-7.30677	12.7623	-7.33181	-12.8133	44.4038	97748.1	
6401.5	4.06902e-08	1429.99	24366.5	244152	46.9183	14.9355	-0.00435495	-7.30683	12.7624	-7.33188	-12.8135	44.4042	97756.3	
6402	4.0576e-08	1429.99	24366.1	244148	46.92	14.9356	-0.00435508	-7.3069	12.7625	-7.33195	-12.8136	44.4046	97764.4	
6402.5	4.04619e-08	1429.98	24365.8	244145	46.9218	14.9358	-0.00435521	-7.30696	12.7626	-7.33201	-12.8137	44.405	97772.6	
