t	DToutletrel	Toutlet	PhiFreeSurf	Ithermique	Phi0	IElecSR	IElecSI	IElecTR	IElecTI	IElecRR	IElecRI	ITotal	PElec	
1335.5	1.33793e-06	1458.17	40815.7	244894	34.2042	4.84923	0.0123066	-2.24345	4.15289	-2.62054	-4.72462	14.9694	17519.8	
1336	1.33749e-06	1458.17	40810.7	244864	34.2098	4.84951	0.0123067	-2.24359	4.15316	-2.62069	-4.72491	14.9703	17526.6	
1336.5	1.33651e-06	1458.17	40805.8	244835	34.2153	4.84979	0.0123067	-2.24373	4.15343	-2.62085	-4.72521	14.9712	17533.3	
1337	1.33519e-06	1458.17	40800.9	244805	34.2209	4.85006	0.0123068	-2.24387	4.1537	-2.621	-4.7255	14.9721	17540.1	
1337.5	1.3345e-06	1458.16	40796	244776	34.2264	4.85034	0.0123068	-2.24401	4.15397	-2.62115	-4.72579	14.973	17546.8	
1338	1.33338e-06	1458.16	40791	244746	34.2319	4.85062	0.0123069	-2.24414	4.15424	-2.6213	-4.72609	14.9739	17553.6	
1338.5	1.33251e-06	1458.16	40786.1	244717	34.2375	4.85089	0.0123069	-2.24428	4.15451	-2.62145	-4.72638	14.9748	17560.3	
1339	1.33162e-06	1458.16	40781.2	244687	34.243	4.85117	0.0123071	-2.24442	4.15478	-2.62161	-4.72667	14.9757	17567.1	
1339.5	1.33088e-06	1458.16	40776.3	244658	34.2486	4.85145	0.0123071	-2.24456	4.15505	-2.62176	-4.72696	14.9767	17573.8	
1340	1.3297e-06	1458.16	40771.4	244628	34.2541	4.85172	0.0123072	-2.2447	4.15532	-2.62191	-4.72726	14.9776	17580.6	
1340.5	1.32842e-06	1458.15	40766.5	244599	34.2597	4.852	0.0123072	-2.24484	4.15559	-2.62206	-4.72755	14.9785	17587.3	
1341	1.32743e-06	1458.15	40761.6	244569	34.2652	4.85228	0.0123073	-2.24498	4.15586	-2.62221	-4.72784	14.9794	17594.1	
1341.5	1.32641e-06	1458.15	40756.7	244540	34.2707	4.85255	0.0123073	-2.24511	4.15613	-2.62237	-4.72814	14.9803	17600.8	
1342	1.32563e-06	1458.15	40751.8	244511	34.2763	4.85283	0.0123074	-2.24525	4.1564	-2.62252	-4.72843	14.9812	17607.6	
1342.5	1.32456e-06	1458.15	40746.8	244481	34.2818	4.85311	0.0123074	-2.24539	4.15667	-2.62267	-4.72872	14.9821	17614.3	
1343	1.32403e-06	1458.14	40741.9	244452	34.2873	4.85338	0.0123076	-2.24553	4.15694	-2.62282	-4.72902	14.983	17621.1	
1343.5	1.32251e-06	1458.14	40737	244422	34.2928	4.85366	0.0123076	-2.24567	4.15721	-2.62297	-4.72931	14.9839	17627.8	
1344	1.32141e-06	1458.14	40732.1	244393	34.2984	4.85394	0.0123077	-2.24581	4.15748	-2.62312	-4.7296	14.9848	17634.6	
1344.5	1.32101e-06	1458.14	40727.2	244363	34.3039	4.85421	0.0123077	-2.24595	4.15775	-2.62328	-4.72989	14.9858	17641.4	
1345	1.3202e-06	1458.14	40722.4	244334	34.3094	4.85449	0.0123078	-2.24609	4.15802	-2.62343	-4.73019	14.9867	17648.1	
1345.5	1.31863e-06	1458.13	40717.5	244305	34.3149	4.85477	0.0123078	-2.24622	4.15829	-2.62358	-4.73048	14.9876	17654.9	
1346	1.31765e-06	1458.13	40712.6	244275	34.3205	4.85504	0.012308	-2.24636	4.15857	-2.62373	-4.73077	14.9885	17661.6	
1346.5	1.31651e-06	1458.13	40707.7	244246	34.326	4.85532	0.012308	-2.2465	4.15884	-2.62388	-4.73107	14.9894	17668.4	
1347	1.31525e-06	1458.13	40702.8	244217	34.3315	4.8556	0.0123081	-2.24664	4.15911	-2.62404	-4.73136	14.9903	17675.1	
1347.5	1.31426e-06	1458.13	40697.9	244188	34.337	4.85587	0.0123081	-2.24678	4.15938	-2.62419	-4.73165	14.9912	17681.9	
1348	1.31337e-06	1458.12	40693	244158	34.3425	4.85615	0.0123082	-2.24692	4.15965	-2.62434	-4.73194	14.9921	17688.6	
1348.5	1.31243e-06	1458.12	40688.2	244129	34.3481	4.85643	0.0123083	-2.24706	4.15992	-2.62449	-4.73224	14.993	17695.4	
1349	1.31201e-06	1458.12	40683.3	244100	34.3536	4.8567	0.0123084	-2.24719	4.16019	-2.62464	-4.73253	14.9939	17702.1	
1349.5	1.31097e-06	1458.12	40678.4	244071	34.3591	4.85698	0.0123084	-2.24733	4.16046	-2.6248	-4.73282	14.9949	17708.9	
1350	1.30943e-06	1458.12	40673.5	244041	34.3646	4.85726	0.0123085	-2.24747	4.16073	-2.62495	-4.73312	14.9958	17715.6	
1350.5	1.30797e-06	1458.11	40668.7	244012	34.3701	4.85753	0.0123085	-2.24761	4.161	-2.6251	-4.73341	14.9967	17722.4	
1351	1.30715e-06	1458.11	40663.8	243983	34.3756	4.85781	0.0123087	-2.24775	4.16127	-2.62525	-4.7337	14.9976	17729.1	
1351.5	1.30617e-06	1458.11	40659	243954	34.3811	4.85809	0.0123087	-2.24789	4.16154	-2.6254	-4.73399	14.9985	17735.9	
1352	1.30554e-06	1458.11	40654.1	243925	34.3866	4.85837	0.0123088	-2.24803	4.16181	-2.62555	-4.73429	14.9994	17742.6	
1352.5	1.30402e-06	1458.11	40649.2	243895	34.3921	4.85864	0.0123088	-2.24817	4.16208	-2.62571	-4.73458	15.0003	17749.4	
1353	1.30285e-06	1458.11	40644.4	243866	34.3976	4.85892	0.0123089	-2.2483	4.16235	-2.62586	-4.73487	15.0012	17756.1	
1353.5	1.30173e-06	1458.1	40639.5	243837	34.4031	4.8592	0.012309	-2.24844	4.16262	-2.62601	-4.73517	15.0021	17762.9	
1354	1.301e-06	1458.1	40634.7	243808	34.4086	4.85947	0.0123091	-2.24858	4.16289	-2.62616	-4.73546	15.003	17769.6	
1354.5	1.29961e-06	1458.1	40629.9	243779	34.4141	4.85975	0.0123091	-2.24872	4.16316	-2.62631	-4.73575	15.0039	17776.4	
1355	1.2982e-06	1458.1	40625	243750	34.4196	4.86003	0.0123092	-2.24886	4.16343	-2.62647	-4.73604	15.0049	17783.2	
1355.5	1.29705e-06	1458.1	40620.2	243721	34.4251	4.8603	0.0123093	-2.249	4.1637	-2.62662	-4.73634	15.0058	17789.9	
1356	1.29601e-06	1458.09	40615.4	243692	34.4306	4.86058	0.0123094	-2.24914	4.16397	-2.62677	-4.73663	15.0067	17796.7	
1356.5	1.29502e-06	1458.09	40610.5	243663	34.4361	4.86086	0.0123094	-2.24927	4.16424	-2.62692	-4.73692	15.0076	17803.4	
1357	1.29454e-06	1458.09	40605.7	243634	34.4416	4.86113	0.0123095	-2.24941	4.16451	-2.62707	-4.73721	15.0085	17810.2	
1357.5	1.29347e-06	1458.09	40600.9	243605	34.4471	4.86141	0.0123096	-2.24955	4.16478	-2.62722	-4.73751	15.0094	17816.9	
1358	1.29152e-06	1458.09	40596.1	243576	34.4526	4.86169	0.0123097	-2.24969	4.16505	-2.62738	-4.7378	15.0103	17823.7	
1358.5	1.29e-06	1458.08	40591.2	243547	34.458	4.86197	0.0123097	-2.24983	4.16532	-2.62753	-4.73809	15.0112	17830.4	
1359	1.28879e-06	1458.08	40586.4	243519	34.4635	4.86224	0.0123099	-2.24997	4.16559	-2.62768	-4.73839	15.0121	17837.2	
1359.5	1.28768e-06	1458.08	40581.6	243490	34.469	4.86252	0.0123099	-2.25011	4.16586	-2.62783	-4.73868	15.013	17843.9	
1360	1.28664e-06	1458.08	40576.8	243461	34.4745	4.8628	0.01231	-2.25024	4.16613	-2.62798	-4.73897	15.014	17850.7	
1360.5	1.28579e-06	1458.08	40572	243432	34.48	4.86307	0.0123101	-2.25038	4.1664	-2.62814	-4.73926	15.0149	17857.5	
1361	1.28519e-06	1458.08	40567.2	243403	34.4854	4.86335	0.0123102	-2.25052	4.16667	-2.62829	-4.73956	15.0158	17864.2	
1361.5	1.28367e-06	1458.07	40562.4	243374	34.4909	4.86363	0.0123102	-2.25066	4.16694	-2.62844	-4.73985	15.0167	17871	
1362	1.28308e-06	1458.07	40557.6	243346	34.4964	4.8639	0.0123103	-2.2508	4.16721	-2.62859	-4.74014	15.0176	17877.7	
1362.5	1.282e-06	1458.07	40552.8	243317	34.5019	4.86418	0.0123104	-2.25094	4.16749	-2.62874	-4.74044	15.0185	17884.5	
1363	1.28111e-06	1458.07	40548	243288	34.5073	4.86446	0.0123105	-2.25108	4.16776	-2.62889	-4.74073	15.0194	17891.2	
1363.5	1.28062e-06	1458.07	40543.2	243259	34.5128	4.86473	0.0123105	-2.25121	4.16803	-2.62905	-4.74102	15.0203	17898	
1364	1.27979e-06	1458.06	40538.5	243231	34.5183	4.86501	0.0123107	-2.25135	4.1683	-2.6292	-4.74131	15.0212	17904.7	
1364.5	1.27818e-06	1458.06	40533.7	243202	34.5238	4.86529	0.0123107	-2.25149	4.16857	-2.62935	-4.74161	15.0221	17911.5	
1365	1.27724e-06	1458.06	40528.9	243173	34.5292	4.86557	0.0123108	-2.25163	4.16884	-2.6295	-4.7419	15.0231	17918.2	
1365.5	1.27611e-06	1458.06	40524.1	243145	34.5347	4.86584	0.0123109	-2.25177	4.16911	-2.62965	-4.74219	15.024	17925	
1366	1.27547e-06	1458.06	40519.4	243116	34.5401	4.86612	0.012311	-2.25191	4.16938	-2.62981	-4.74249	15.0249	17931.8	
1366.5	1.27443e-06	1458.05	40514.6	243088	34.5456	4.8664	0.0123111	-2.25205	4.16965	-2.62996	-4.74278	15.0258	17938.5	
1367	1.27305e-06	1458.05	40509.8	243059	34.5511	4.86667	0.0123112	-2.25218	4.16992	-2.63011	-4.74307	15.0267	17945.3	
1367.5	1.27205e-06	1458.05	40505.1	243030	34.5565	4.86695	0.0123112	-2.25232	4.17019	-2.63026	-4.74336	15.0276	17952	
1368	1.27119e-06	1458.05	40500.3	243002	34.562	4.86723	0.0123114	-2.25246	4.17046	-2.63041	-4.74366	15.0285	17958.8	
1368.5	1.26997e-06	1458.05	40495.5	242973	34.5674	4.86751	0.0123114	-2.2526	4.17073	-2.63056	-4.74395	15.0294	17965.5	
1369	1.26949e-06	1458.05	40490.8	242945	34.5729	4.86778	0.0123115	-2.25274	4.171	-2.63072	-4.74424	15.0303	17972.3	
1369.5	1.26889e-06	1458.04	40486	242916	34.5784	4.86806	0.0123116	-2.25288	4.17127	-2.63087	-4.74453	15.0312	17979	
1370	1.26818e-06	1458.04	40481.3	242888	34.5838	4.86834	0.0123117	-2.25302	4.17154	-2.63102	-4.74483	15.0322	17985.8	
1370.5	1.26755e-06	1458.04	40476.5	242859	34.5893	4.86861	0.0123118	-2.25315	4.17181	-2.63117	-4.74512	15.0331	17992.6	
1371	1.26673e-06	1458.04	40471.8	242831	34.5947	4.86889	0.0123119	-2.25329	4.17208	-2.63132	-4.74541	15.034	17999.3	
1371.5	1.26522e-06	1458.04	40467	242802	34.6002	4.86917	0.0123119	-2.25343	4.17235	-2.63147	-4.74571	15.0349	18006.1	
1372	1.26396e-06	1458.03	40462.3	242774	34.6056	4.86944	0.0123121	-2.25357	4.17262	-2.63163	-4.746	15.0358	18012.8	
1372.5	1.26326e-06	1458.03	40457.5	242745	34.611	4.86972	0.0123121	-2.25371	4.17289	-2.63178	-4.74629	15.0367	18019.6	
1373	1.26265e-06	1458.03	40452.7	242716	34.6165	4.87	0.0123123	-2.25385	4.17316	-2.63193	-4.74658	15.0376	18026.3	
1373.5	1.26193e-06	1458.03	40448	242688	34.6219	4.87028	0.0123123	-2.25399	4.17343	-2.63208	-4.74688	15.0385	18033.1	
1374	1.26127e-06	1458.03	40443.2	242659	34.6274	4.87055	0.0123124	-2.25412	4.1737	-2.63223	-4.74717	15.0394	18039.9	
1374.5	1.26054e-06	1458.02	40438.4	242631	34.6328	4.87083	0.0123125	-2.25426	4.17397	-2.63239	-4.74746	15.0403	18046.6	
1375	1.25982e-06	1458.02	40433.7	242602	34.6382	4.87111	0.0123126	-2.2544	4.17424	-2.63254	-4.74776	15.0413	18053.4	
1375.5	1.25903e-06	1458.02	40428.9	242573	34.6437	4.87138	0.0123127	-2.25454	4.17451	-2.63269	-4.74805	15.0422	18060.1	
1376	1.25828e-06	1458.02	40424.1	242545	34.6491	4.87166	0.0123128	-2.25468	4.17478	-2.63284	-4.74834	15.0431	18066.9	
1376.5	1.25744e-06	1458.02	40419.3	242516	34.6546	4.87194	0.0123129	-2.25482	4.17505	-2.63299	-4.74863	15.044	18073.6	
1377	1.25661e-06	1458.02	40414.5	242487	34.66	4.87222	0.012313	-2.25496	4.17532	-2.63314	-4.74893	15.0449	18080.4	
1377.5	1.2556e-06	1458.01	40409.7	242458	34.6654	4.87249	0.0123131	-2.25509	4.17559	-2.6333	-4.74922	15.0458	18087.2	
1378	1.25463e-06	1458.01	40404.9	242429	34.6708	4.87277	0.0123132	-2.25523	4.17586	-2.63345	-4.74951	15.0467	18093.9	
1378.5	1.25317e-06	1458.01	40400.1	242401	34.6763	4.87305	0.0123133	-2.25537	4.17613	-2.6336	-4.7498	15.0476	18100.7	
1379	1.25215e-06	1458.01	40395.3	242372	34.6817	4.87333	0.0123134	-2.25551	4.1764	-2.63375	-4.7501	15.0485	18107.4	
1379.5	1.2508e-06	1458.01	40390.5	242343	34.6871	4.8736	0.0123134	-2.25565	4.17667	-2.6339	-4.75039	15.0494	18114.2	
1380	1.24987e-06	1458	40385.6	242314	34.6925	4.87388	0.0123136	-2.25579	4.17694	-2.63406	-4.75068	15.0504	18121	
1380.5	1.24861e-06	1458	40380.8	242285	34.698	4.87416	0.0123136	-2.25593	4.17721	-2.63421	-4.75098	15.0513	18127.7	
1381	1.24752e-06	1458	40376	242256	34.7034	4.87443	0.0123138	-2.25606	4.17748	-2.63436	-4.75127	15.0522	18134.5	
1381.5	1.24596e-06	1458	40371.1	242227	34.7088	4.87471	0.0123138	-2.2562	4.17775	-2.63451	-4.75156	15.0531	18141.2	
1382	1.24514e-06	1458	40366.3	242198	34.7142	4.87499	0.012314	-2.25634	4.17802	-2.63466	-4.75185	15.054	18148	
1382.5	1.24354e-06	1458	40361.5	242169	34.7196	4.87527	0.0123141	-2.25648	4.17829	-2.63481	-4.75215	15.0549	18154.7	
1383	1.24198e-06	1457.99	40356.6	242140	34.7251	4.87554	0.0123142	-2.25662	4.17856	-2.63497	-4.75244	15.0558	18161.5	
1383.5	1.24038e-06	1457.99	40351.8	242111	34.7305	4.87582	0.0123143	-2.25676	4.17883	-2.63512	-4.75273	15.0567	18168.3	
1384	1.23865e-06	1457.99	40347	242082	34.7359	4.8761	0.0123144	-2.2569	4.1791	-2.63527	-4.75302	15.0576	18175	
1384.5	1.23665e-06	1457.99	40342.1	242053	34.7413	4.87638	0.0123145	-2.25703	4.17937	-2.63542	-4.75332	15.0585	18181.8	
1385	1.23602e-06	1457.99	40337.3	242024	34.7467	4.87665	0.0123146	-2.25717	4.17964	-2.63557	-4.75361	15.0595	18188.5	
1385.5	1.23513e-06	1457.98	40332.5	241995	34.7521	4.87693	0.0123147	-2.25731	4.17991	-2.63572	-4.7539	15.0604	18195.3	
1386	1.23409e-06	1457.98	40327.6	241966	34.7575	4.87721	0.0123148	-2.25745	4.18018	-2.63588	-4.7542	15.0613	18202.1	
1386.5	1.23231e-06	1457.98	40322.8	241937	34.7629	4.87749	0.0123149	-2.25759	4.18045	-2.63603	-4.75449	15.0622	18208.8	
1387	1.23066e-06	1457.98	40318	241908	34.7683	4.87776	0.012315	-2.25773	4.18072	-2.63618	-4.75478	15.0631	18215.6	
1387.5	1.22953e-06	1457.98	40313.2	241879	34.7737	4.87804	0.0123151	-2.25787	4.18099	-2.63633	-4.75507	15.064	18222.3	
1388	1.22892e-06	1457.98	40308.4	241850	34.7791	4.87832	0.0123153	-2.258	4.18126	-2.63648	-4.75537	15.0649	18229.1	
1388.5	1.22819e-06	1457.97	40303.6	241821	34.7845	4.87859	0.0123153	-2.25814	4.18153	-2.63663	-4.75566	15.0658	18235.9	
1389	1.22733e-06	1457.97	40298.8	241793	34.7899	4.87887	0.0123155	-2.25828	4.1818	-2.63679	-4.75595	15.0667	18242.6	
1389.5	1.22601e-06	1457.97	40294	241764	34.7953	4.87915	0.0123155	-2.25842	4.18207	-2.63694	-4.75624	15.0676	18249.4	
1390	1.22516e-06	1457.97	40289.2	241735	34.8007	4.87943	0.0123157	-2.25856	4.18234	-2.63709	-4.75654	15.0686	18256.1	
1390.5	1.22388e-06	1457.97	40284.4	241706	34.8061	4.8797	0.0123157	-2.2587	4.18261	-2.63724	-4.75683	15.0695	18262.9	
1391	1.22299e-06	1457.97	40279.6	241678	34.8115	4.87998	0.0123159	-2.25883	4.18289	-2.63739	-4.75712	15.0704	18269.7	
1391.5	1.22159e-06	1457.96	40274.8	241649	34.8169	4.88026	0.012316	-2.25897	4.18316	-2.63755	-4.75742	15.0713	18276.4	
1392	1.22081e-06	1457.96	40270.1	241620	34.8223	4.88054	0.0123161	-2.25911	4.18343	-2.6377	-4.75771	15.0722	18283.2	
1392.5	1.21949e-06	1457.96	40265.3	241592	34.8277	4.88081	0.0123162	-2.25925	4.1837	-2.63785	-4.758	15.0731	18289.9	
1393	1.21844e-06	1457.96	40260.6	241563	34.8331	4.88109	0.0123163	-2.25939	4.18397	-2.638	-4.75829	15.074	18296.7	
1393.5	1.21706e-06	1457.96	40255.8	241535	34.8384	4.88137	0.0123164	-2.25953	4.18424	-2.63815	-4.75859	15.0749	18303.5	
1394	1.2162e-06	1457.95	40251	241506	34.8438	4.88165	0.0123166	-2.25967	4.18451	-2.6383	-4.75888	15.0758	18310.2	
1394.5	1.21472e-06	1457.95	40246.3	241478	34.8492	4.88192	0.0123166	-2.2598	4.18478	-2.63846	-4.75917	15.0767	18317	
1395	1.21388e-06	1457.95	40241.5	241449	34.8546	4.8822	0.0123168	-2.25994	4.18505	-2.63861	-4.75946	15.0777	18323.7	
1395.5	1.21218e-06	1457.95	40236.8	241421	34.86	4.88248	0.0123169	-2.26008	4.18532	-2.63876	-4.75976	15.0786	18330.5	
1396	1.21065e-06	1457.95	40232.1	241392	34.8654	4.88276	0.012317	-2.26022	4.18559	-2.63891	-4.76005	15.0795	18337.3	
1396.5	1.20997e-06	1457.95	40227.3	241364	34.8707	4.88303	0.0123171	-2.26036	4.18586	-2.63906	-4.76034	15.0804	18344	
1397	1.20915e-06	1457.94	40222.6	241336	34.8761	4.88331	0.0123173	-2.2605	4.18613	-2.63921	-4.76064	15.0813	18350.8	
1397.5	1.20796e-06	1457.94	40217.9	241307	34.8815	4.88359	0.0123173	-2.26064	4.1864	-2.63937	-4.76093	15.0822	18357.5	
1398	1.20713e-06	1457.94	40213.1	241279	34.8869	4.88387	0.0123175	-2.26077	4.18667	-2.63952	-4.76122	15.0831	18364.3	
1398.5	1.20591e-06	1457.94	40208.4	241251	34.8922	4.88414	0.0123175	-2.26091	4.18694	-2.63967	-4.76151	15.084	18371.1	
1399	1.205e-06	1457.94	40203.7	241222	34.8976	4.88442	0.0123177	-2.26105	4.18721	-2.63982	-4.76181	15.0849	18377.8	
1399.5	1.20351e-06	1457.94	40199	241194	34.903	4.8847	0.0123178	-2.26119	4.18748	-2.63997	-4.7621	15.0858	18384.6	
1400	1.20275e-06	1457.93	40194.3	241166	34.9083	4.88498	0.0123179	-2.26133	4.18775	-2.64012	-4.76239	15.0868	18391.3	
1400.5	1.20137e-06	1457.93	40189.5	241137	34.9137	4.88525	0.012318	-2.26147	4.18802	-2.64028	-4.76268	15.0877	18398.1	
1401	1.2005e-06	1457.93	40184.8	241109	34.9191	4.88553	0.0123182	-2.2616	4.18829	-2.64043	-4.76298	15.0886	18404.9	
1401.5	1.19908e-06	1457.93	40180.1	241081	34.9244	4.88581	0.0123182	-2.26174	4.18856	-2.64058	-4.76327	15.0895	18411.6	
1402	1.19821e-06	1457.93	40175.4	241052	34.9298	4.88609	0.0123184	-2.26188	4.18883	-2.64073	-4.76356	15.0904	18418.4	
1402.5	1.19676e-06	1457.92	40170.7	241024	34.9351	4.88637	0.0123185	-2.26202	4.1891	-2.64088	-4.76386	15.0913	18425.2	
1403	1.19596e-06	1457.92	40166	240996	34.9405	4.88664	0.0123186	-2.26216	4.18937	-2.64104	-4.76415	15.0922	18431.9	
1403.5	1.19468e-06	1457.92	40161.3	240968	34.9459	4.88692	0.0123187	-2.2623	4.18964	-2.64119	-4.76444	15.0931	18438.7	
1404	1.19374e-06	1457.92	40156.6	240940	34.9512	4.8872	0.0123189	-2.26244	4.18991	-2.64134	-4.76473	15.094	18445.4	
1404.5	1.1923e-06	1457.92	40151.9	240911	34.9566	4.88748	0.012319	-2.26257	4.19018	-2.64149	-4.76503	15.0949	18452.2	
1405	1.1915e-06	1457.92	40147.2	240883	34.9619	4.88775	0.0123191	-2.26271	4.19045	-2.64164	-4.76532	15.0959	18459	
1405.5	1.19021e-06	1457.91	40142.5	240855	34.9673	4.88803	0.0123192	-2.26285	4.19072	-2.64179	-4.76561	15.0968	18465.7	
1406	1.1893e-06	1457.91	40137.8	240827	34.9726	4.88831	0.0123194	-2.26299	4.19099	-2.64195	-4.7659	15.0977	18472.5	
1406.5	1.18784e-06	1457.91	40133.1	240798	34.978	4.88859	0.0123194	-2.26313	4.19126	-2.6421	-4.7662	15.0986	18479.3	
1407	1.18705e-06	1457.91	40128.4	240770	34.9833	4.88886	0.0123196	-2.26327	4.19153	-2.64225	-4.76649	15.0995	18486	
1407.5	1.18576e-06	1457.91	40123.7	240742	34.9887	4.88914	0.0123197	-2.2634	4.1918	-2.6424	-4.76678	15.1004	18492.8	
1408	1.18486e-06	1457.91	40119	240714	34.994	4.88942	0.0123199	-2.26354	4.19207	-2.64255	-4.76707	15.1013	18499.5	
1408.5	1.18345e-06	1457.9	40114.3	240686	34.9994	4.8897	0.0123199	-2.26368	4.19234	-2.6427	-4.76737	15.1022	18506.3	
1409	1.18257e-06	1457.9	40109.6	240658	35.0047	4.88998	0.0123201	-2.26382	4.19261	-2.64286	-4.76766	15.1031	18513.1	
1409.5	1.18103e-06	1457.9	40104.9	240629	35.01	4.89025	0.0123202	-2.26396	4.19288	-2.64301	-4.76795	15.104	18519.8	
1410	1.17983e-06	1457.9	40100.2	240601	35.0154	4.89053	0.0123204	-2.2641	4.19315	-2.64316	-4.76825	15.105	18526.6	
1410.5	1.17812e-06	1457.9	40095.5	240573	35.0207	4.89081	0.0123204	-2.26424	4.19342	-2.64331	-4.76854	15.1059	18533.4	
1411	1.17614e-06	1457.9	40090.8	240545	35.0261	4.89109	0.0123206	-2.26437	4.19369	-2.64346	-4.76883	15.1068	18540.1	
1411.5	1.17407e-06	1457.89	40086.1	240517	35.0314	4.89136	0.0123207	-2.26451	4.19396	-2.64361	-4.76912	15.1077	18546.9	
1412	1.17346e-06	1457.89	40081.4	240488	35.0367	4.89164	0.0123209	-2.26465	4.19423	-2.64377	-4.76942	15.1086	18553.7	
1412.5	1.17238e-06	1457.89	40076.7	240460	35.0421	4.89192	0.0123209	-2.26479	4.1945	-2.64392	-4.76971	15.1095	18560.4	
1413	1.17177e-06	1457.89	40072	240432	35.0474	4.8922	0.0123211	-2.26493	4.19477	-2.64407	-4.77	15.1104	18567.2	
1413.5	1.17112e-06	1457.89	40067.3	240404	35.0527	4.89248	0.0123212	-2.26507	4.19504	-2.64422	-4.77029	15.1113	18573.9	
1414	1.17027e-06	1457.89	40062.6	240376	35.058	4.89275	0.0123214	-2.26521	4.19531	-2.64437	-4.77059	15.1122	18580.7	
1414.5	1.16902e-06	1457.88	40057.9	240347	35.0634	4.89303	0.0123214	-2.26534	4.19558	-2.64453	-4.77088	15.1131	18587.5	
1415	1.1681e-06	1457.88	40053.2	240319	35.0687	4.89331	0.0123216	-2.26548	4.19585	-2.64468	-4.77117	15.1141	18594.2	
1415.5	1.1663e-06	1457.88	40048.5	240291	35.074	4.89359	0.0123217	-2.26562	4.19612	-2.64483	-4.77146	15.115	18601	
1416	1.16507e-06	1457.88	40043.8	240263	35.0793	4.89387	0.0123219	-2.26576	4.19639	-2.64498	-4.77176	15.1159	18607.8	
1416.5	1.16347e-06	1457.88	40039.1	240235	35.0847	4.89414	0.012322	-2.2659	4.19666	-2.64513	-4.77205	15.1168	18614.5	
1417	1.16256e-06	1457.87	40034.4	240207	35.09	4.89442	0.0123221	-2.26604	4.19693	-2.64528	-4.77234	15.1177	18621.3	
1417.5	1.16113e-06	1457.87	40029.7	240178	35.0953	4.8947	0.0123222	-2.26617	4.1972	-2.64544	-4.77264	15.1186	18628.1	
1418	1.16014e-06	1457.87	40025	240150	35.1006	4.89498	0.0123224	-2.26631	4.19747	-2.64559	-4.77293	15.1195	18634.8	
1418.5	1.15864e-06	1457.87	40020.3	240122	35.1059	4.89526	0.0123225	-2.26645	4.19774	-2.64574	-4.77322	15.1204	18641.6	
1419	1.15733e-06	1457.87	40015.6	240094	35.1113	4.89553	0.0123227	-2.26659	4.19801	-2.64589	-4.77351	15.1213	18648.4	
1419.5	1.15592e-06	1457.87	40010.9	240066	35.1166	4.89581	0.0123227	-2.26673	4.19828	-2.64604	-4.77381	15.1222	18655.1	
1420	1.15444e-06	1457.86	40006.3	240038	35.1219	4.89609	0.0123229	-2.26687	4.19855	-2.64619	-4.7741	15.1232	18661.9	
1420.5	1.15265e-06	1457.86	40001.6	240009	35.1272	4.89637	0.012323	-2.26701	4.19882	-2.64635	-4.77439	15.1241	18668.7	
1421	1.15215e-06	1457.86	39996.9	239981	35.1325	4.89665	0.0123232	-2.26714	4.19909	-2.6465	-4.77468	15.125	18675.4	
1421.5	1.15157e-06	1457.86	39992.2	239953	35.1378	4.89692	0.0123233	-2.26728	4.19936	-2.64665	-4.77498	15.1259	18682.2	
1422	1.15097e-06	1457.86	39987.5	239925	35.1431	4.8972	0.0123235	-2.26742	4.19963	-2.6468	-4.77527	15.1268	18688.9	
1422.5	1.15034e-06	1457.86	39982.8	239897	35.1484	4.89748	0.0123235	-2.26756	4.1999	-2.64695	-4.77556	15.1277	18695.7	
1423	1.14948e-06	1457.85	39978.2	239869	35.1537	4.89776	0.0123237	-2.2677	4.20017	-2.6471	-4.77585	15.1286	18702.5	
1423.5	1.14821e-06	1457.85	39973.5	239841	35.159	4.89804	0.0123238	-2.26784	4.20044	-2.64726	-4.77615	15.1295	18709.2	
1424	1.14733e-06	1457.85	39968.9	239813	35.1643	4.89831	0.012324	-2.26797	4.20071	-2.64741	-4.77644	15.1304	18716	
1424.5	1.14569e-06	1457.85	39964.2	239785	35.1696	4.89859	0.0123241	-2.26811	4.20098	-2.64756	-4.77673	15.1314	18722.8	
1425	1.14422e-06	1457.85	39959.6	239758	35.1749	4.89887	0.0123243	-2.26825	4.20125	-2.64771	-4.77702	15.1323	18729.5	
1425.5	1.14271e-06	1457.85	39955	239730	35.1802	4.89915	0.0123244	-2.26839	4.20152	-2.64786	-4.77732	15.1332	18736.3	
1426	1.14194e-06	1457.84	39950.4	239702	35.1855	4.89943	0.0123246	-2.26853	4.20179	-2.64802	-4.77761	15.1341	18743.1	
1426.5	1.14096e-06	1457.84	39945.8	239675	35.1908	4.8997	0.0123246	-2.26867	4.20206	-2.64817	-4.7779	15.135	18749.8	
1427	1.14001e-06	1457.84	39941.2	239647	35.1961	4.89998	0.0123248	-2.26881	4.20233	-2.64832	-4.7782	15.1359	18756.6	
1427.5	1.13819e-06	1457.84	39936.6	239620	35.2014	4.90026	0.0123249	-2.26894	4.2026	-2.64847	-4.77849	15.1368	18763.4	
1428	1.13682e-06	1457.84	39932.1	239593	35.2067	4.90054	0.0123251	-2.26908	4.20287	-2.64862	-4.77878	15.1377	18770.1	
1428.5	1.13474e-06	1457.84	39927.5	239565	35.212	4.90082	0.0123252	-2.26922	4.20314	-2.64877	-4.77907	15.1386	18776.9	
