t	DToutletrel	Toutlet	PhiFreeSurf	Ithermique	Phi0	IElecSR	IElecSI	IElecTR	IElecTI	IElecRR	IElecRI	ITotal	PElec	
1765	4.30184e-07	1457.11	57486.1	344917	12.1103	53.2397	0.0408711	-26.5839	45.3933	-26.5442	-45.3515	158.391	23236.2	
1765.5	4.28909e-07	1457.11	57480.7	344884	12.1117	53.2423	0.0408734	-26.5852	45.3955	-26.5456	-45.3538	158.399	23243	
1766	4.28095e-07	1457.11	57475.4	344852	12.1132	53.2449	0.0408758	-26.5866	45.3978	-26.5469	-45.356	158.407	23249.8	
1766.5	4.26977e-07	1457.11	57470	344820	12.1147	53.2476	0.0408781	-26.5879	45.4	-26.5482	-45.3582	158.415	23256.6	
1767	4.22808e-07	1457.11	57464.6	344788	12.1162	53.2502	0.0408805	-26.5892	45.4022	-26.5495	-45.3604	158.422	23263.4	
1767.5	4.20914e-07	1457.11	57459.3	344756	12.1176	53.2529	0.0408828	-26.5905	45.4045	-26.5508	-45.3627	158.43	23270.2	
1768	4.18384e-07	1457.11	57453.9	344723	12.1191	53.2555	0.0408851	-26.5918	45.4067	-26.5521	-45.3649	158.438	23277	
1768.5	4.17617e-07	1457.11	57448.5	344691	12.1206	53.2581	0.0408875	-26.5931	45.4089	-26.5534	-45.3671	158.446	23283.8	
1769	4.17445e-07	1457.1	57443.2	344659	12.1221	53.2608	0.0408898	-26.5944	45.4111	-26.5547	-45.3694	158.454	23290.6	
1769.5	4.17828e-07	1457.1	57437.8	344627	12.1235	53.2634	0.0408922	-26.5958	45.4134	-26.5561	-45.3716	158.461	23297.4	
1770	4.15922e-07	1457.1	57432.4	344595	12.125	53.266	0.0408945	-26.5971	45.4156	-26.5574	-45.3738	158.469	23304.2	
1770.5	4.109e-07	1457.1	57427.1	344562	12.1265	53.2687	0.0408969	-26.5984	45.4178	-26.5587	-45.376	158.477	23311	
1771	4.11252e-07	1457.1	57421.7	344530	12.1279	53.2713	0.0408992	-26.5997	45.4201	-26.56	-45.3783	158.485	23317.8	
1771.5	4.1132e-07	1457.1	57416.3	344498	12.1294	53.274	0.0409016	-26.601	45.4223	-26.5613	-45.3805	158.493	23324.6	
1772	4.09677e-07	1457.1	57411	344466	12.1309	53.2766	0.0409039	-26.6023	45.4245	-26.5626	-45.3827	158.5	23331.4	
1772.5	4.08885e-07	1457.1	57405.6	344434	12.1323	53.2792	0.0409063	-26.6037	45.4267	-26.5639	-45.3849	158.508	23338.3	
1773	4.08866e-07	1457.1	57400.3	344402	12.1338	53.2819	0.0409086	-26.605	45.429	-26.5652	-45.3872	158.516	23345.1	
1773.5	4.07642e-07	1457.1	57394.9	344369	12.1353	53.2845	0.040911	-26.6063	45.4312	-26.5666	-45.3894	158.524	23351.9	
1774	4.07691e-07	1457.1	57389.5	344337	12.1368	53.2872	0.0409133	-26.6076	45.4334	-26.5679	-45.3916	158.532	23358.7	
1774.5	4.05737e-07	1457.1	57384.2	344305	12.1382	53.2898	0.0409156	-26.6089	45.4357	-26.5692	-45.3939	158.54	23365.5	
1775	4.03387e-07	1457.1	57378.8	344273	12.1397	53.2924	0.040918	-26.6102	45.4379	-26.5705	-45.3961	158.547	23372.3	
1775.5	4.01825e-07	1457.1	57373.5	344241	12.1412	53.2951	0.0409203	-26.6116	45.4401	-26.5718	-45.3983	158.555	23379.1	
1776	3.95e-07	1457.1	57368.1	344209	12.1426	53.2977	0.0409227	-26.6129	45.4424	-26.5731	-45.4005	158.563	23385.9	
1776.5	3.91366e-07	1457.1	57362.8	344177	12.1441	53.3004	0.040925	-26.6142	45.4446	-26.5744	-45.4028	158.571	23392.7	
1777	3.92666e-07	1457.1	57357.4	344144	12.1456	53.303	0.0409274	-26.6155	45.4468	-26.5758	-45.405	158.579	23399.5	
1777.5	3.9337e-07	1457.09	57352.1	344112	12.147	53.3057	0.0409297	-26.6168	45.4491	-26.5771	-45.4072	158.586	23406.3	
1778	3.91761e-07	1457.09	57346.7	344080	12.1485	53.3083	0.0409321	-26.6181	45.4513	-26.5784	-45.4095	158.594	23413.1	
1778.5	3.87643e-07	1457.09	57341.4	344048	12.15	53.3109	0.0409344	-26.6195	45.4535	-26.5797	-45.4117	158.602	23419.9	
1779	3.88827e-07	1457.09	57336	344016	12.1514	53.3136	0.0409368	-26.6208	45.4558	-26.581	-45.4139	158.61	23426.7	
1779.5	3.89141e-07	1457.09	57330.7	343984	12.1529	53.3162	0.0409391	-26.6221	45.458	-26.5823	-45.4162	158.618	23433.5	
1780	3.88888e-07	1457.09	57325.4	343952	12.1544	53.3189	0.0409415	-26.6234	45.4602	-26.5837	-45.4184	158.626	23440.3	
1780.5	3.88369e-07	1457.09	57320	343920	12.1558	53.3215	0.0409438	-26.6247	45.4625	-26.585	-45.4206	158.633	23447.1	
1781	3.86304e-07	1457.09	57314.7	343888	12.1573	53.3242	0.0409462	-26.626	45.4647	-26.5863	-45.4229	158.641	23453.9	
1781.5	3.85004e-07	1457.09	57309.4	343856	12.1587	53.3268	0.0409485	-26.6274	45.4669	-26.5876	-45.4251	158.649	23460.7	
1782	3.83427e-07	1457.09	57304.1	343824	12.1602	53.3294	0.0409509	-26.6287	45.4692	-26.5889	-45.4273	158.657	23467.5	
1782.5	3.80582e-07	1457.09	57298.8	343793	12.1617	53.3321	0.0409532	-26.63	45.4714	-26.5902	-45.4295	158.665	23474.3	
1783	3.75964e-07	1457.09	57293.5	343761	12.1631	53.3347	0.0409556	-26.6313	45.4736	-26.5916	-45.4318	158.673	23481.1	
1783.5	3.72619e-07	1457.09	57288.2	343729	12.1646	53.3374	0.0409579	-26.6326	45.4759	-26.5929	-45.434	158.68	23487.9	
1784	3.73835e-07	1457.09	57282.9	343698	12.1661	53.34	0.0409603	-26.634	45.4781	-26.5942	-45.4362	158.688	23494.7	
1784.5	3.74495e-07	1457.09	57277.7	343666	12.1675	53.3427	0.0409626	-26.6353	45.4803	-26.5955	-45.4385	158.696	23501.5	
1785	3.75e-07	1457.09	57272.4	343635	12.169	53.3453	0.040965	-26.6366	45.4826	-26.5968	-45.4407	158.704	23508.3	
1785.5	3.74937e-07	1457.09	57267.2	343603	12.1704	53.348	0.0409673	-26.6379	45.4848	-26.5981	-45.4429	158.712	23515.1	
1786	3.7254e-07	1457.09	57262	343572	12.1719	53.3506	0.0409697	-26.6392	45.487	-26.5995	-45.4452	158.72	23521.9	
1786.5	3.69435e-07	1457.08	57256.8	343541	12.1734	53.3533	0.040972	-26.6406	45.4893	-26.6008	-45.4474	158.727	23528.7	
1787	3.69393e-07	1457.08	57251.6	343510	12.1748	53.3559	0.0409744	-26.6419	45.4915	-26.6021	-45.4497	158.735	23535.5	
1787.5	3.6677e-07	1457.08	57246.4	343479	12.1763	53.3586	0.0409767	-26.6432	45.4938	-26.6034	-45.4519	158.743	23542.3	
1788	3.63797e-07	1457.08	57241.3	343448	12.1777	53.3612	0.0409791	-26.6445	45.496	-26.6047	-45.4541	158.751	23549.2	
1788.5	3.62201e-07	1457.08	57236.1	343417	12.1792	53.3639	0.0409814	-26.6458	45.4982	-26.606	-45.4564	158.759	23556	
1789	3.59733e-07	1457.08	57231	343386	12.1807	53.3665	0.0409838	-26.6472	45.5005	-26.6074	-45.4586	158.767	23562.8	
1789.5	3.56851e-07	1457.08	57225.9	343355	12.1821	53.3692	0.0409861	-26.6485	45.5027	-26.6087	-45.4608	158.774	23569.6	
1790	3.5714e-07	1457.08	57220.7	343324	12.1836	53.3718	0.0409885	-26.6498	45.5049	-26.61	-45.4631	158.782	23576.4	
1790.5	3.54717e-07	1457.08	57215.6	343294	12.185	53.3745	0.0409908	-26.6511	45.5072	-26.6113	-45.4653	158.79	23583.2	
1791	3.52001e-07	1457.08	57210.5	343263	12.1865	53.3771	0.0409932	-26.6524	45.5094	-26.6126	-45.4675	158.798	23590	
1791.5	3.51084e-07	1457.08	57205.4	343232	12.1879	53.3798	0.0409955	-26.6538	45.5117	-26.614	-45.4698	158.806	23596.8	
1792	3.49655e-07	1457.08	57200.3	343202	12.1894	53.3824	0.0409979	-26.6551	45.5139	-26.6153	-45.472	158.814	23603.6	
1792.5	3.46423e-07	1457.08	57195.1	343171	12.1909	53.3851	0.0410002	-26.6564	45.5161	-26.6166	-45.4742	158.822	23610.4	
1793	3.43853e-07	1457.08	57190	343140	12.1923	53.3877	0.0410026	-26.6577	45.5184	-26.6179	-45.4765	158.829	23617.2	
1793.5	3.44721e-07	1457.08	57184.9	343109	12.1938	53.3904	0.041005	-26.659	45.5206	-26.6192	-45.4787	158.837	23624	
1794	3.44906e-07	1457.08	57179.8	343079	12.1952	53.393	0.0410073	-26.6604	45.5229	-26.6206	-45.481	158.845	23630.8	
1794.5	3.44484e-07	1457.08	57174.6	343048	12.1967	53.3957	0.0410097	-26.6617	45.5251	-26.6219	-45.4832	158.853	23637.6	
1795	3.40755e-07	1457.08	57169.5	343017	12.1981	53.3983	0.041012	-26.663	45.5273	-26.6232	-45.4854	158.861	23644.4	
1795.5	3.36278e-07	1457.08	57164.3	342986	12.1996	53.401	0.0410144	-26.6643	45.5296	-26.6245	-45.4877	158.869	23651.2	
1796	3.34751e-07	1457.07	57159.2	342955	12.201	53.4036	0.0410167	-26.6657	45.5318	-26.6258	-45.4899	158.877	23658	
1796.5	3.35815e-07	1457.07	57154	342924	12.2025	53.4063	0.0410191	-26.667	45.5341	-26.6272	-45.4922	158.884	23664.8	
1797	3.36526e-07	1457.07	57148.9	342893	12.2039	53.4089	0.0410214	-26.6683	45.5363	-26.6285	-45.4944	158.892	23671.6	
1797.5	3.37176e-07	1457.07	57143.7	342862	12.2054	53.4116	0.0410238	-26.6696	45.5386	-26.6298	-45.4966	158.9	23678.4	
1798	3.37777e-07	1457.07	57138.6	342831	12.2069	53.4142	0.0410261	-26.6709	45.5408	-26.6311	-45.4989	158.908	23685.2	
1798.5	3.3828e-07	1457.07	57133.4	342800	12.2083	53.4169	0.0410285	-26.6723	45.543	-26.6324	-45.5011	158.916	23692	
1799	3.38688e-07	1457.07	57128.2	342769	12.2098	53.4195	0.0410308	-26.6736	45.5453	-26.6338	-45.5034	158.924	23698.8	
1799.5	3.38244e-07	1457.07	57123	342738	12.2112	53.4222	0.0410332	-26.6749	45.5475	-26.6351	-45.5056	158.932	23705.6	
1800	3.368e-07	1457.07	57117.9	342707	12.2127	53.4249	0.0410356	-26.6762	45.5498	-26.6364	-45.5078	158.939	23712.4	
1800.5	3.36373e-07	1457.07	57112.7	342676	12.2141	53.4275	0.0410379	-26.6776	45.552	-26.6377	-45.5101	158.947	23719.2	
1801	3.33784e-07	1457.07	57107.5	342645	12.2156	53.4302	0.0410403	-26.6789	45.5543	-26.639	-45.5123	158.955	23726.1	
1801.5	3.32586e-07	1457.07	57102.3	342614	12.217	53.4328	0.0410426	-26.6802	45.5565	-26.6404	-45.5146	158.963	23732.9	
1802	3.31127e-07	1457.07	57097.1	342583	12.2185	53.4355	0.041045	-26.6815	45.5587	-26.6417	-45.5168	158.971	23739.7	
1802.5	3.30625e-07	1457.07	57091.9	342552	12.2199	53.4381	0.0410473	-26.6829	45.561	-26.643	-45.519	158.979	23746.5	
1803	3.31361e-07	1457.07	57086.7	342520	12.2214	53.4408	0.0410497	-26.6842	45.5632	-26.6443	-45.5213	158.987	23753.3	
1803.5	3.31815e-07	1457.07	57081.6	342489	12.2228	53.4434	0.041052	-26.6855	45.5655	-26.6457	-45.5235	158.994	23760.1	
1804	3.32132e-07	1457.07	57076.4	342458	12.2242	53.4461	0.0410544	-26.6868	45.5677	-26.647	-45.5258	159.002	23766.9	
1804.5	3.31817e-07	1457.07	57071.2	342427	12.2257	53.4488	0.0410568	-26.6881	45.57	-26.6483	-45.528	159.01	23773.7	
1805	3.28434e-07	1457.07	57066	342396	12.2271	53.4514	0.0410591	-26.6895	45.5722	-26.6496	-45.5303	159.018	23780.5	
1805.5	3.24592e-07	1457.07	57060.8	342365	12.2286	53.4541	0.0410615	-26.6908	45.5745	-26.6509	-45.5325	159.026	23787.3	
1806	3.2562e-07	1457.07	57055.6	342334	12.23	53.4567	0.0410638	-26.6921	45.5767	-26.6523	-45.5347	159.034	23794.1	
1806.5	3.26079e-07	1457.06	57050.5	342303	12.2315	53.4594	0.0410662	-26.6934	45.5789	-26.6536	-45.537	159.042	23800.9	
1807	3.25515e-07	1457.06	57045.3	342272	12.2329	53.4621	0.0410685	-26.6948	45.5812	-26.6549	-45.5392	159.05	23807.7	
1807.5	3.23094e-07	1457.06	57040.1	342241	12.2344	53.4647	0.0410709	-26.6961	45.5834	-26.6562	-45.5415	159.057	23814.5	
1808	3.21459e-07	1457.06	57035	342210	12.2358	53.4674	0.0410733	-26.6974	45.5857	-26.6576	-45.5437	159.065	23821.3	
1808.5	3.18159e-07	1457.06	57029.8	342179	12.2373	53.47	0.0410756	-26.6988	45.5879	-26.6589	-45.546	159.073	23828.1	
1809	3.13278e-07	1457.06	57024.6	342148	12.2387	53.4727	0.041078	-26.7001	45.5902	-26.6602	-45.5482	159.081	23834.9	
1809.5	3.1081e-07	1457.06	57019.5	342117	12.2402	53.4753	0.0410803	-26.7014	45.5924	-26.6615	-45.5505	159.089	23841.7	
1810	3.11848e-07	1457.06	57014.3	342086	12.2416	53.478	0.0410827	-26.7027	45.5947	-26.6629	-45.5527	159.097	23848.5	
1810.5	3.12454e-07	1457.06	57009.2	342055	12.243	53.4807	0.041085	-26.7041	45.5969	-26.6642	-45.555	159.105	23855.3	
1811	3.12989e-07	1457.06	57004	342024	12.2445	53.4833	0.0410874	-26.7054	45.5992	-26.6655	-45.5572	159.113	23862.1	
1811.5	3.13425e-07	1457.06	56998.9	341993	12.2459	53.486	0.0410898	-26.7067	45.6014	-26.6668	-45.5594	159.12	23868.9	
1812	3.1377e-07	1457.06	56993.7	341962	12.2474	53.4887	0.0410921	-26.708	45.6037	-26.6682	-45.5617	159.128	23875.8	
1812.5	3.13482e-07	1457.06	56988.6	341932	12.2488	53.4913	0.0410945	-26.7094	45.6059	-26.6695	-45.5639	159.136	23882.6	
1813	3.11714e-07	1457.06	56983.5	341901	12.2503	53.494	0.0410968	-26.7107	45.6082	-26.6708	-45.5662	159.144	23889.4	
1813.5	3.10253e-07	1457.06	56978.3	341870	12.2517	53.4966	0.0410992	-26.712	45.6104	-26.6721	-45.5684	159.152	23896.2	
1814	3.06886e-07	1457.06	56973.2	341839	12.2531	53.4993	0.0411016	-26.7133	45.6127	-26.6735	-45.5707	159.16	23903	
1814.5	3.01748e-07	1457.06	56968.1	341808	12.2546	53.502	0.0411039	-26.7147	45.6149	-26.6748	-45.5729	159.168	23909.8	
1815	3.02934e-07	1457.06	56963	341778	12.256	53.5046	0.0411063	-26.716	45.6172	-26.6761	-45.5752	159.176	23916.6	
1815.5	3.03474e-07	1457.06	56957.8	341747	12.2575	53.5073	0.0411086	-26.7173	45.6194	-26.6774	-45.5774	159.183	23923.4	
1816	3.02259e-07	1457.06	56952.7	341716	12.2589	53.51	0.041111	-26.7187	45.6217	-26.6788	-45.5797	159.191	23930.2	
1816.5	2.96945e-07	1457.06	56947.6	341686	12.2603	53.5126	0.0411134	-26.72	45.6239	-26.6801	-45.5819	159.199	23937	
1817	2.91842e-07	1457.06	56942.5	341655	12.2618	53.5153	0.0411157	-26.7213	45.6262	-26.6814	-45.5842	159.207	23943.8	
1817.5	2.90101e-07	1457.05	56937.4	341624	12.2632	53.5179	0.0411181	-26.7226	45.6284	-26.6827	-45.5864	159.215	23950.6	
1818	2.91064e-07	1457.05	56932.3	341594	12.2647	53.5206	0.0411204	-26.724	45.6307	-26.6841	-45.5887	159.223	23957.4	
1818.5	2.916e-07	1457.05	56927.2	341563	12.2661	53.5233	0.0411228	-26.7253	45.6329	-26.6854	-45.5909	159.231	23964.2	
1819	2.90999e-07	1457.05	56922.1	341533	12.2675	53.5259	0.0411252	-26.7266	45.6352	-26.6867	-45.5932	159.239	23971	
1819.5	2.88039e-07	1457.05	56917	341502	12.269	53.5286	0.0411275	-26.7279	45.6374	-26.688	-45.5954	159.247	23977.8	
1820	2.84966e-07	1457.05	56911.9	341472	12.2704	53.5313	0.0411299	-26.7293	45.6397	-26.6894	-45.5977	159.254	23984.6	
1820.5	2.83121e-07	1457.05	56906.9	341441	12.2718	53.5339	0.0411322	-26.7306	45.6419	-26.6907	-45.5999	159.262	23991.4	
1821	2.83675e-07	1457.05	56901.8	341411	12.2733	53.5366	0.0411346	-26.7319	45.6442	-26.692	-45.6022	159.27	23998.2	
1821.5	2.83341e-07	1457.05	56896.7	341380	12.2747	53.5393	0.041137	-26.7333	45.6465	-26.6933	-45.6044	159.278	24005	
1822	2.81211e-07	1457.05	56891.7	341350	12.2762	53.5419	0.0411393	-26.7346	45.6487	-26.6947	-45.6067	159.286	24011.9	
1822.5	2.79659e-07	1457.05	56886.6	341320	12.2776	53.5446	0.0411417	-26.7359	45.651	-26.696	-45.6089	159.294	24018.7	
1823	2.78692e-07	1457.05	56881.5	341289	12.279	53.5473	0.041144	-26.7373	45.6532	-26.6973	-45.6112	159.302	24025.5	
1823.5	2.78482e-07	1457.05	56876.5	341259	12.2805	53.5499	0.0411464	-26.7386	45.6555	-26.6987	-45.6134	159.31	24032.3	
1824	2.75282e-07	1457.05	56871.5	341229	12.2819	53.5526	0.0411488	-26.7399	45.6577	-26.7	-45.6157	159.318	24039.1	
1824.5	2.7136e-07	1457.05	56866.4	341199	12.2833	53.5553	0.0411511	-26.7412	45.66	-26.7013	-45.6179	159.326	24045.9	
1825	2.69377e-07	1457.05	56861.4	341168	12.2848	53.5579	0.0411535	-26.7426	45.6622	-26.7026	-45.6202	159.333	24052.7	
1825.5	2.66127e-07	1457.05	56856.4	341138	12.2862	53.5606	0.0411559	-26.7439	45.6645	-26.704	-45.6224	159.341	24059.5	
1826	2.62451e-07	1457.05	56851.3	341108	12.2876	53.5633	0.0411582	-26.7452	45.6667	-26.7053	-45.6247	159.349	24066.3	
1826.5	2.62587e-07	1457.05	56846.3	341078	12.2891	53.566	0.0411606	-26.7466	45.669	-26.7066	-45.627	159.357	24073.1	
1827	2.62807e-07	1457.05	56841.3	341048	12.2905	53.5686	0.041163	-26.7479	45.6713	-26.708	-45.6292	159.365	24079.9	
1827.5	2.61812e-07	1457.05	56836.3	341018	12.2919	53.5713	0.0411653	-26.7492	45.6735	-26.7093	-45.6315	159.373	24086.7	
1828	2.60561e-07	1457.05	56831.4	340988	12.2934	53.574	0.0411677	-26.7506	45.6758	-26.7106	-45.6337	159.381	24093.5	
1828.5	2.58288e-07	1457.05	56826.4	340958	12.2948	53.5766	0.04117	-26.7519	45.678	-26.7119	-45.636	159.389	24100.3	
1829	2.56591e-07	1457.05	56821.4	340928	12.2962	53.5793	0.0411724	-26.7532	45.6803	-26.7133	-45.6382	159.397	24107.1	
1829.5	2.55685e-07	1457.05	56816.4	340899	12.2977	53.582	0.0411748	-26.7546	45.6825	-26.7146	-45.6405	159.405	24113.9	
1830	2.55048e-07	1457.04	56811.5	340869	12.2991	53.5846	0.0411771	-26.7559	45.6848	-26.7159	-45.6427	159.413	24120.7	
1830.5	2.54537e-07	1457.04	56806.6	340839	12.3005	53.5873	0.0411795	-26.7572	45.6871	-26.7173	-45.645	159.42	24127.5	
1831	2.5358e-07	1457.04	56801.7	340810	12.3019	53.59	0.0411819	-26.7585	45.6893	-26.7186	-45.6472	159.428	24134.3	
1831.5	2.53233e-07	1457.04	56796.7	340780	12.3034	53.5927	0.0411842	-26.7599	45.6916	-26.7199	-45.6495	159.436	24141.2	
1832	2.53738e-07	1457.04	56791.8	340751	12.3048	53.5953	0.0411866	-26.7612	45.6938	-26.7213	-45.6518	159.444	24148	
1832.5	2.53694e-07	1457.04	56787	340722	12.3062	53.598	0.0411889	-26.7625	45.6961	-26.7226	-45.654	159.452	24154.8	
1833	2.51269e-07	1457.04	56782.1	340693	12.3077	53.6007	0.0411913	-26.7639	45.6983	-26.7239	-45.6563	159.46	24161.6	
1833.5	2.48259e-07	1457.04	56777.2	340663	12.3091	53.6034	0.0411937	-26.7652	45.7006	-26.7252	-45.6585	159.468	24168.4	
1834	2.49169e-07	1457.04	56772.4	340634	12.3105	53.606	0.041196	-26.7665	45.7029	-26.7266	-45.6608	159.476	24175.2	
1834.5	2.49681e-07	1457.04	56767.5	340605	12.3119	53.6087	0.0411984	-26.7679	45.7051	-26.7279	-45.663	159.484	24182	
1835	2.50103e-07	1457.04	56762.7	340576	12.3134	53.6114	0.0412008	-26.7692	45.7074	-26.7292	-45.6653	159.492	24188.8	
1835.5	2.49827e-07	1457.04	56757.8	340547	12.3148	53.614	0.0412031	-26.7705	45.7096	-26.7306	-45.6676	159.5	24195.6	
1836	2.46565e-07	1457.04	56752.9	340518	12.3162	53.6167	0.0412055	-26.7719	45.7119	-26.7319	-45.6698	159.508	24202.4	
1836.5	2.41673e-07	1457.04	56748	340488	12.3177	53.6194	0.0412079	-26.7732	45.7142	-26.7332	-45.6721	159.515	24209.2	
1837	2.40622e-07	1457.04	56743.1	340459	12.3191	53.6221	0.0412102	-26.7745	45.7164	-26.7346	-45.6743	159.523	24216	
1837.5	2.41273e-07	1457.04	56738.2	340429	12.3205	53.6247	0.0412126	-26.7759	45.7187	-26.7359	-45.6766	159.531	24222.8	
1838	2.40806e-07	1457.04	56733.3	340400	12.3219	53.6274	0.041215	-26.7772	45.721	-26.7372	-45.6789	159.539	24229.6	
1838.5	2.3816e-07	1457.04	56728.4	340370	12.3234	53.6301	0.0412173	-26.7785	45.7232	-26.7386	-45.6811	159.547	24236.4	
1839	2.36315e-07	1457.04	56723.4	340341	12.3248	53.6328	0.0412197	-26.7799	45.7255	-26.7399	-45.6834	159.555	24243.2	
1839.5	2.34748e-07	1457.04	56718.5	340311	12.3262	53.6354	0.0412221	-26.7812	45.7277	-26.7412	-45.6856	159.563	24250	
1840	2.31229e-07	1457.04	56713.5	340281	12.3276	53.6381	0.0412244	-26.7825	45.73	-26.7426	-45.6879	159.571	24256.8	
1840.5	2.29178e-07	1457.04	56708.5	340251	12.329	53.6408	0.0412268	-26.7839	45.7323	-26.7439	-45.6902	159.579	24263.7	
1841	2.27334e-07	1457.04	56703.5	340221	12.3305	53.6435	0.0412292	-26.7852	45.7345	-26.7452	-45.6924	159.587	24270.5	
1841.5	2.26735e-07	1457.04	56698.5	340191	12.3319	53.6462	0.0412315	-26.7865	45.7368	-26.7465	-45.6947	159.595	24277.3	
1842	2.26506e-07	1457.04	56693.5	340161	12.3333	53.6488	0.0412339	-26.7879	45.7391	-26.7479	-45.6969	159.603	24284.1	
1842.5	2.23971e-07	1457.04	56688.5	340131	12.3347	53.6515	0.0412363	-26.7892	45.7413	-26.7492	-45.6992	159.611	24290.9	
1843	2.21839e-07	1457.04	56683.4	340101	12.3362	53.6542	0.0412386	-26.7906	45.7436	-26.7505	-45.7015	159.618	24297.7	
1843.5	2.20496e-07	1457.04	56678.4	340070	12.3376	53.6569	0.041241	-26.7919	45.7458	-26.7519	-45.7037	159.626	24304.5	
1844	2.18609e-07	1457.03	56673.3	340040	12.339	53.6595	0.0412434	-26.7932	45.7481	-26.7532	-45.706	159.634	24311.3	
1844.5	2.16273e-07	1457.03	56668.3	340010	12.3404	53.6622	0.0412457	-26.7946	45.7504	-26.7545	-45.7082	159.642	24318.1	
1845	2.11692e-07	1457.03	56663.2	339979	12.3418	53.6649	0.0412481	-26.7959	45.7526	-26.7559	-45.7105	159.65	24324.9	
1845.5	2.07176e-07	1457.03	56658.1	339949	12.3433	53.6676	0.0412505	-26.7972	45.7549	-26.7572	-45.7128	159.658	24331.7	
1846	2.04871e-07	1457.03	56653	339918	12.3447	53.6703	0.0412528	-26.7986	45.7572	-26.7585	-45.715	159.666	24338.5	
1846.5	2.04286e-07	1457.03	56647.9	339887	12.3461	53.6729	0.0412552	-26.7999	45.7594	-26.7599	-45.7173	159.674	24345.3	
1847	2.03236e-07	1457.03	56642.8	339857	12.3475	53.6756	0.0412576	-26.8012	45.7617	-26.7612	-45.7196	159.682	24352.1	
1847.5	2.01974e-07	1457.03	56637.7	339826	12.3489	53.6783	0.04126	-26.8026	45.764	-26.7626	-45.7218	159.69	24358.9	
1848	2.01042e-07	1457.03	56632.6	339795	12.3504	53.681	0.0412623	-26.8039	45.7662	-26.7639	-45.7241	159.698	24365.7	
1848.5	1.98417e-07	1457.03	56627.4	339765	12.3518	53.6837	0.0412647	-26.8052	45.7685	-26.7652	-45.7264	159.706	24372.5	
1849	1.95234e-07	1457.03	56622.3	339734	12.3532	53.6864	0.0412671	-26.8066	45.7708	-26.7666	-45.7286	159.714	24379.4	
1849.5	1.96336e-07	1457.03	56617.2	339703	12.3546	53.689	0.0412694	-26.8079	45.773	-26.7679	-45.7309	159.722	24386.2	
1850	1.96979e-07	1457.03	56612	339672	12.356	53.6917	0.0412718	-26.8093	45.7753	-26.7692	-45.7331	159.73	24393	
1850.5	1.97397e-07	1457.03	56606.9	339641	12.3574	53.6944	0.0412742	-26.8106	45.7776	-26.7706	-45.7354	159.738	24399.8	
1851	1.97487e-07	1457.03	56601.7	339610	12.3589	53.6971	0.0412765	-26.8119	45.7798	-26.7719	-45.7377	159.745	24406.6	
1851.5	1.95965e-07	1457.03	56596.6	339579	12.3603	53.6998	0.0412789	-26.8133	45.7821	-26.7732	-45.7399	159.753	24413.4	
1852	1.91104e-07	1457.03	56591.4	339548	12.3617	53.7024	0.0412813	-26.8146	45.7844	-26.7746	-45.7422	159.761	24420.2	
1852.5	1.88475e-07	1457.03	56586.2	339517	12.3631	53.7051	0.0412836	-26.8159	45.7866	-26.7759	-45.7445	159.769	24427	
1853	1.894e-07	1457.03	56581	339486	12.3645	53.7078	0.041286	-26.8173	45.7889	-26.7772	-45.7467	159.777	24433.8	
1853.5	1.89075e-07	1457.03	56575.9	339455	12.3659	53.7105	0.0412884	-26.8186	45.7912	-26.7786	-45.749	159.785	24440.6	
1854	1.87138e-07	1457.03	56570.7	339424	12.3674	53.7132	0.0412908	-26.82	45.7934	-26.7799	-45.7513	159.793	24447.4	
1854.5	1.85063e-07	1457.03	56565.5	339393	12.3688	53.7159	0.0412931	-26.8213	45.7957	-26.7812	-45.7535	159.801	24454.2	
1855	1.80403e-07	1457.03	56560.3	339362	12.3702	53.7186	0.0412955	-26.8226	45.798	-26.7826	-45.7558	159.809	24461	
1855.5	1.7742e-07	1457.03	56555.1	339331	12.3716	53.7212	0.0412979	-26.824	45.8003	-26.7839	-45.7581	159.817	24467.8	
1856	1.77784e-07	1457.03	56549.9	339299	12.373	53.7239	0.0413002	-26.8253	45.8025	-26.7853	-45.7603	159.825	24474.6	
1856.5	1.78538e-07	1457.03	56544.7	339268	12.3744	53.7266	0.0413026	-26.8267	45.8048	-26.7866	-45.7626	159.833	24481.4	
1857	1.77288e-07	1457.03	56539.5	339237	12.3758	53.7293	0.041305	-26.828	45.8071	-26.7879	-45.7649	159.841	24488.3	
1857.5	1.74078e-07	1457.03	56534.3	339206	12.3772	53.732	0.0413074	-26.8293	45.8093	-26.7893	-45.7671	159.849	24495.1	
1858	1.75119e-07	1457.03	56529.1	339174	12.3787	53.7347	0.0413097	-26.8307	45.8116	-26.7906	-45.7694	159.857	24501.9	
1858.5	1.74387e-07	1457.03	56523.9	339143	12.3801	53.7374	0.0413121	-26.832	45.8139	-26.7919	-45.7717	159.865	24508.7	
1859	1.71555e-07	1457.03	56518.7	339112	12.3815	53.74	0.0413145	-26.8334	45.8162	-26.7933	-45.774	159.873	24515.5	
1859.5	1.71108e-07	1457.03	56513.4	339081	12.3829	53.7427	0.0413168	-26.8347	45.8184	-26.7946	-45.7762	159.881	24522.3	
1860	1.71751e-07	1457.03	56508.2	339049	12.3843	53.7454	0.0413192	-26.836	45.8207	-26.796	-45.7785	159.889	24529.1	
